,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed
613,"CUK Mantis Gamer PC (Intel Core i9 12900KF, 64GB DDR4 RAM, 1TB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3090, AC WiFi, Windows 11 Home) Gaming Tower Desktop Computer",4.3 out of 5 stars,35,"$3,999..99",Core i9,3000 GB,64 GB,2.40 GHz
614,"Empowered PC Sentinel Workstation PC (AMD Ryzen 9 5950X, 64GB RAM, 1TB NVMe SSD + 3TB HDD, NVIDIA GeForce RTX 3090 24GB, 850W PSU, AC WiFi, Windows 11 Pro) Tower Professional Desktop Computer",4.4 out of 5 stars,13,"$3,999..99",AMD R Series,4000 GB,64 GB,3.40 GHz
615,"Thermaltake AH-390 Liquid-Cooled PC (AMD Ryzen 7 5800X, RTX 3090, 16GB RGB 3600Mhz DDR4 ToughRAM RGB Memory, 1TB Gen4 NVMe M.2, WiFi, Win 10 Home) Gaming Desktop Computer AHB2-B550-A39-LCS",3.3 out of 5 stars,27,"$3,999..99",AMD Ryzen 7 5800X,1 TB,16 GB,3.8 GHz
616,18X-Core Liquid Cooled Workstation Desktop Computer System Intel Core i9 10980XE 3.0Ghz 64Gb DDR4 5TB HDD 1TB SSD 850W PSU Wi-Fi Quadro P2200 5Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,64 GB,3.00 GHz
617,"Alienware Aurora R12 RTX 3080 10GB Gaming Desktop Computer, Intel 8-Core i7-11700F up to 4.9GHz, 64GB DDR4 RAM, 2TB PCIe SSD + 1TB HDD, WiFi 6, BT 5.1, Gray, Windows 10",3.0 out of 5 stars,2,"$3,999..99",Core i5,2 TB,64 GB,3 GHz
618,"Cobratype Chimera Gaming Desktop PC – Intel Core i9-12900KF, RTX 3070 Ti, 32GB DDR5, 2 x 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Core i9,4 TB,32 GB,3.20 GHz
619,"Cobratype Yuxa Gaming Desktop PC – Intel Core i9 12900KF, RTX 3080 Ti, 64GB DDR4, 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Core i9,2 TB,64 GB,3.20 GHz
620,"Cobratype Chimera Gaming Desktop PC – Intel Core i9 12900KF, RTX 3080 Ti, 32GB DDR4, 2 x 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Core i9,4 TB,32 GB,3.20 GHz
621,Adamant Custom 16-Core Liquid Cooled Media Workstation Desktop Computer PC Intel Core i9 12900K 3.2GHz Z690 Tuf 128Gb DDR4 2TB NVMe PCIe 4.0 SSD 8TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 8Gb,NO RATING,NO NUM RATING,"$3,999..99",Intel Core i9,8 TB,128 GB,3.20 GHz
622,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
623,"YEYIAN Katana X21 Gaming PC Computer, Intel 12th Gen Alder Lake i7-12700KF 12-Core 3.6GHz, GeForce RTX 3070 8GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 120mm AIO, WiFi 6, BT 5.2, 650W 80+ Gold",4.4 out of 5 stars,130,"$2,049..00",Core i7,2 GB,16 GB,3.60 GHz
624,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i9-12900K 3.2GHz Z690 Prime 32Gb DDR4 500Gb NVMe 3500MB/s SSD 4TB HDD 850W PSU Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,32 GB,2.60 GHz
625,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i9-12900K 3.2GHz Z690 Prime 32Gb DDR4 1TB NVMe 3500MB/s SSD 4TB HDD 850W PSU Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,32 GB,2.60 GHz
626,Adamant Custom 16-Core Liquid Cooled Media Workstation Gaming Desktop Computer Intel Core i9-12900K 3.2GHz Z690 Aorus 32Gb DDR4 2TB (2x1) NVMe SSD 10TB HDD 850W Toughpower PSU Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,10 TB,32 GB,2.60 GHz
627,Adamant Custom Extreme 8-Core Gaming Desktop Computer PC AMD Ryzen 7 5800X 3.8GHz X570 Aorus 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 4TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,999..99",AMD R Series,4 TB,32 GB,3.80 GHz
628,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer AMD Ryzen 9 5900X 3.4GHz X570 32Gb DDR4 500Gb NVMe 3500MB/s SSD 3TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,999..99",AMD R Series,3 TB,32 GB,3.70 GHz
629,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer Intel Core i9 11900K 3.5Ghz Z590 Tuf 32Gb DDR4 1TB NVMe 3500MB/s SSD 850W PSU WiFi Bluetooth Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,1 GB,32 GB,3.50 GHz
630,Adamant Custom Liquid Cooled 8-Core Gaming Desktop Computer PC AMD Ryzen 7 5800X 3.8Ghz X570 32Gb DDR4 2TB NVMe PCIe 4.0 SSD 6TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",AMD R Series,6 TB,32 GB,3.80 GHz
631,Adamant Custom 8-Core Liquid Cooled Extreme Gaming Desktop Computer Intel Core i9 11900K 3.5Ghz Z590 Aorus Pro 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 8TB HDD 850W Toughpower PSU Geforce RTX 3080,NO RATING,NO NUM RATING,"$3,999..99",Core i9,8 TB,32 GB,3.50 GHz
632,Adamant Custom 16-Core Liquid Cooled Workstation Gaming Desktop Computer AMD Ryzen 9 5950X 3.4GHz X570 Aorus Pro 32Gb DDR4 2TB NVMe PCIe 4.0 SSD 10TB HDD 850W WiFi Bluetooth Geforce RTX 3070,NO RATING,NO NUM RATING,"$3,999..99",AMD R Series,10 TB,32 GB,3.40 GHz
633,Adamant Custom 10-Core Liquid Cooled Workstation Desktop Computer System Intel Core i9 10850K 3.6GHz Z590 Tuf 128Gb DDR4 2TB NVMe SSD 6TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 8Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,6 TB,128 GB,3.60 GHz
634,Adamant Custom 10-Core Extreme Liquid Cooled Gaming Desktop Computer Intel Core i9 10850K 3.6GHz Z590 Tuf 32Gb RAM 1TB NVMe SSD 5TB HDD 850W PSU WiFi Bluetooth Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,5 TB,32 GB,3.60 GHz
635,Adamant Custom 10-Core Gaming Desktop Desktop Computer Intel Core i9 10850K 3.6GHz Z590 Tuf 32Gb RAM 500Gb NVMe 980 PRO SSD 4TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,32 GB,3.60 GHz
636,Adamant Custom 10-Core Extreme Gaming Desktop Computer PC Intel Core i9 10900X 3.7GHz X299 Prime 32Gb RAM 2TB NVMe SSD 4TB HDD 850W Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,32 GB,3.70 GHz
637,Adamant Custom 10-Core Extreme Gaming Desktop Computer Intel Core i9 10900X 3.7GHz X299 Aorus 32Gb RAM 2TB NVMe SSD 5TB HDD 850W Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,5 TB,32 GB,3.70 GHz
638,Adamant Custom 10-Core Extreme Gaming Desktop Computer Intel Core i9 10900X 3.7GHz X299 Aorus 32Gb RAM 1TB NVMe SSD 4TB HDD 850W Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,4 TB,32 GB,3.70 GHz
639,Adamant Custom 16-Core Gaming Desktop Computer PC AMD Ryzen 9 5950X 3.4Ghz 32Gb DDR4 2TB NVMe SSD 10TB HDD WiFi Bluetooth Geforce RTX 2080 8Gb,NO RATING,NO NUM RATING,"$3,999..99",Ryzen 9,10 TB,32 GB,3.40 GHz
640,Adamant Custom 14-Core Liquid Cooled Gaming Desktop Computer Intel Core i9 10940X 3.3Ghz X299 Series 32Gb DDR4 5TB HDD 2TB NVMe SSD Geforce RTX 3070 8Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,5 TB,32 GB,3.30 GHz
641,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer Intel Core i9 10900X 3.7Ghz X299X Aorus Series 32Gb DDR4 8TB HDD 2TB NVMe SSD Geforce RTX 2080 8Gb,NO RATING,NO NUM RATING,"$3,999..99",Core i9,8 TB,32 GB,3.70 GHz
642,"Skytech Chronos Gaming PC Desktop - AMD Ryzen 5 5600X 3.7GHz, AMD 6800 16G GDDR6, 16GB DDR4 3200, 1TB NVMe SSD, 650W Gold PSU, AC WiFi, Windows 10 Home 64-bit",4.7 out of 5 stars,36,,Ryzen 5,1 TB,16 GB,3.70 GHz
643,"iBUYPOWER Pro Gaming PC Computer Desktop Revolt 3 i7BG (Intel i7-11700KF 3.6GHz,NVIDIA GeForce RTX 3080 10GB, 16GB DDR4, 1TB NVMe SSD, WiFi Ready, Windows 10 Home)",3.4 out of 5 stars,5,,Core i7,1,16 GB,3.6 GHz
644,"Acer Predator Desktop, 7th Gen Intel Core i7-7700, GeForce GTX 1080, 32GB DDR4, 512GB SSD, 2TB HDD, Win 10, G1-710-70013",4.5 out of 5 stars,2,,Core i7,2000 GB,32 GB,3.6 GHz
645,"Acer Predator Desktop, Intel Core i7, GeForce GTX 1080, 16GB DDR4, 512GB SSD, 2TB HDD, Win 10, G1-710-70003",4.5 out of 5 stars,20,,Core i7,2000 GB,16 GB,3.4 GHz
646,"Skytech Prism II Gaming PC Desktop - AMD Ryzen 7 5800X 3.8GHz, RTX 3090 24GB GDDR6X, 32GB 3600 Trident Z Neo RGB, 1TB Gen4 SSD, 850W Gold, 360mm AIO, AC WiFi, Windows 10 Home 64-bit",3.6 out of 5 stars,16,"$3,999..00",AMD Ryzen 7,1 GB,32 GB,3.80 GHz
647,Lenovo Legion T730-28ICO 90JF00A4US Gaming Desktop Computer - Core i9 i9-9900K - 32 GB RAM - 1 TB HDD - 512 GB SSD - Tower - Windows 10 Pro 64-bit - NVIDIA GeForce RTX 2080 8 GB - DVD-Writer - English,3.6 out of 5 stars,4,"$3,999..00",8032,0 GB,0 GB,0 MHz
648,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
649,"YEYIAN Katana X21 Gaming PC Computer, Intel 12th Gen Alder Lake i7-12700KF 12-Core 3.6GHz, GeForce RTX 3070 8GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 120mm AIO, WiFi 6, BT 5.2, 650W 80+ Gold",4.4 out of 5 stars,130,"$2,049..00",Core i7,2 GB,16 GB,3.60 GHz
650,"VCI Intel 11th Gen i9 CAD Workstation - Intel Core i9-11900K, Quadro RTX A4000, 64GB RAM, 1TB M.2 NVMe Gen4 x4 SSD + 4TB HDD, 80+ Platinum 750W PSU, Windows 10 Pro 64-bit, Desktop Computer",NO RATING,NO NUM RATING,"$3,999..00",Intel Core i9,1 TB,64 GB,3.50 GHz
651,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 1TB SATA SSD, GeForce RTX 3070, WiFi, Win 11 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,999..00",Core i7,1 TB,64 GB,3.60 GHz
652,"ASUS ROG Strix G35CZ Gaming Desktop PC, GeForce RTX 2080 SUPER, Factory Overclocked Intel Core i9-10900KF, 32GB DDR4 RAM, 1TB PCIe SSD, Dual Hot-Swap SSD Bays, Windows 10 Professional, G35CZ-XB982",4.5 out of 5 stars,10,,Core i9,1 TB,32 GB,5.3 GHz
653,"Skytech Blaze 3.0 Gaming PC Desktop - AMD Ryzen 7 3700X 3.6GHz, RTX 3070 8GB GDDR6, 16GB DDR4 3000, 1TB SSD, 750W Gold PSU, 240MM AIO, AC WiFi, Windows 10 Home 64-bit, White",4.2 out of 5 stars,30,,AMD Ryzen 7,1 TB,16 GB,3.6 GHz
654,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 128GB PCIe SSD + 2TB HDD (3.5), Win 11 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,989..00",Core i7,128 GB,64 GB,3.60 GHz
655,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 128GB m.2 SATA SSD + 2TB HDD (3.5), Win 11 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,989..00",Core i7,128 GB,64 GB,3.60 GHz
656,"Velztorm Archux CTO Gaming Desktop PC Black (AMD Ryzen 7 3700X 8-Core, 64GB DDR4, 2TB PCIe SSD, Radeon RX 6700 XT 12GB, 120mm AIO, RGB Fans, 750W PSU, Win 10 Pro)",3.3 out of 5 stars,4,"$3,988..00",AMD Ryzen 7,2 TB,64 GB,3.60 GHz
657,"Velztorm Ferrux Gaming & Entertainment Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3050, 64GB RAM, 4TB PCIe SSD, USB 3.2, HDMI, Display Port, Win 10 Pro)",NO RATING,NO NUM RATING,"$3,988..00",AMD R Series,4 TB,64 GB,3.70 GHz
658,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 1TB SATA SSD, GeForce RTX 3070, WiFi, Win 10 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,979..00",Core i7,1 TB,64 GB,3.60 GHz
659,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,979..00",Core i7,512 GB,64 GB,3.60 GHz
660,"Velztorm White Ferrux Gaming Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3070, 64GB RAM, 1TB PCIe SSD + 2TB HDD, USB 3.2, HDMI, Display Port, Win 10 Pro)",NO RATING,NO NUM RATING,"$3,978..00",AMD R Series,1 TB,64 GB,3.70 GHz
661,"CLX Set Gaming Desktop w/Intel Core i9 10850K Processor, 32GB DDR4 Memory, GeForce RTX 3090 Graphics, 480 GB SSD, 3 TB HDD, WiFi, Windows 10 Home 64-bit, Black",NO RATING,NO NUM RATING,"$3,969..49",Core i9,3 TB,32 GB,3.6 GHz
662,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 128GB PCIe SSD + 2TB HDD (3.5), Win 10 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,969..00",Core i7,128 GB,64 GB,3.60 GHz
663,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 128GB m.2 SATA SSD + 2TB HDD (3.5), Win 10 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,969..00",Core i7,128 GB,64 GB,3.60 GHz
664,"Velztorm CTO SFF Gaming Desktop PC Liquid-Cooled (AMD Ryzen 7-5800X 8-Core, 16GB DDR4, 4TB PCIe SSD, GeForce RTX 3070 8GB, RGB Fans, 750W PSU, WiFi 4, Win 11 Pro)",NO RATING,NO NUM RATING,"$3,968..00",AMD Ryzen 7,4 TB,16 GB,3.80 GHz
665,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,959..00",Core i7,512 GB,64 GB,3.60 GHz
666,"2022 MSI Aegis R 12TE-270US Pro Extreme (i7-12700F, 128GB RAM, 4TB NVMe SSD + 2TB HDD, RTX 3070Ti 8GB, Windows 11) Gaming Desktop PC",NO RATING,NO NUM RATING,"$3,955..00",Core i7,4 TB,128 GB,2.10 GHz
667,Adamant Custom 10-Core Extreme Gaming Desktop Computer PC Intel Core i9 10900X 3.7GHz X299 Prime 32Gb RAM 1TB NVMe SSD 4TB HDD 850W Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,949..99",Core i9,4 TB,32 GB,3.70 GHz
668,Adamant Custom 10-Core 3D Modelling SolidWorks CAD Workstation Desktop Computer Intel Core i9-10850K 3.6GHz Z590 Tuf Series 128Gb RAM 500Gb NVMe PCIe 4.0 SSD 4TB HDD 850W Quadro RTX 4000 8Gb,NO RATING,NO NUM RATING,"$3,949..99",Core i9,4 TB,128 GB,3.60 GHz
669,"ASUS ROG Strix G15CE RTX 3080 10GB Gaming Desktop Computer, Intel 8-Cores i7-11700KF up to 5.0GHz, 128GB DDR4 RAM, 2TB PCIe SSD + 2TB HDD, WiFi 6, Bluetooth 5, Windows 10, Type-C HUB",4.4 out of 5 stars,6,"$3,949..00",Core i7,2 TB,64 GB,3.6 GHz
670,"MSI Aegis RS 12TG-261 Gaming & Entertainment Desktop PC (Intel i7-12700KF 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 3TB HDD (3.5), Win 11 Pro) with MS 365 Personal, Hub",NO RATING,NO NUM RATING,"$3,949..00",Core i7,512 GB,64 GB,3.60 GHz
671,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 1TB m.2 SATA SSD, GeForce RTX 3070, WiFi, Bluetooth, Backlit KB, HDMI, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,939..00",Core i7,1 TB,64 GB,3.60 GHz
672,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 1TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,939..00",Core i7,512 GB,64 GB,3.60 GHz
673,"MSI Aegis RS 12TG-261 Gaming & Entertainment Desktop PC (Intel i7-12700KF 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 6TB HDD (3.5), GeForce RTX 3060 Ti, WiFi, Bluetooth, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,939..00",Core i7,512 GB,64 GB,3.60 GHz
674,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
675,"YEYIAN Katana X21 Gaming PC Computer, Intel 12th Gen Alder Lake i7-12700KF 12-Core 3.6GHz, GeForce RTX 3070 8GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 120mm AIO, WiFi 6, BT 5.2, 650W 80+ Gold",4.4 out of 5 stars,130,"$2,049..00",Core i7,2 GB,16 GB,3.60 GHz
676,Adamant Custom 8-Core Gaming Desktop Computer Intel Core i7 10700K 3.8Ghz Z590 Tuf 32Gb RAM 2TB NVMe 3500MB/s SSD 3TB HDD 750W Dual WiFi Bluetooth Geforce RTX 2080 8Gb,NO RATING,NO NUM RATING,"$3,929..99",Core i7,3 TB,32 GB,3.80 GHz
677,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 256GB m.2 SATA SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,929..00",Core i7,256 GB,64 GB,3.60 GHz
678,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 256GB PCIe SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$3,929..00",Core i7,256 GB,64 GB,3.60 GHz
679,"Velztorm Archux Gaming Desktop PC Black (AMD Ryzen 7 3700X 8-Core, 128GB DDR4, 1TB m.2 SATA SSD + 3TB HDD (3.5), GeForce GTX 1660 Super, 6GB,120mm AIO, RGB Fans,750W PSU, Win 10 Home)",NO RATING,NO NUM RATING,"$3,928..00",AMD Ryzen 7,1 TB,128 GB,3.60 GHz
680,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 1TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,919..00",Core i7,512 GB,64 GB,3.60 GHz
681,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 1TB m.2 SATA SSD, GeForce RTX 3070, WiFi, Bluetooth, Backlit KB, HDMI, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,919..00",Core i7,1 TB,64 GB,3.60 GHz
682,"MSI Aegis RS 12TG-261 Gaming & Entertainment Desktop PC (Intel i7-12700KF 12-Core, 64GB DDR5 4800MHz RAM, 512GB PCIe SSD + 6TB HDD (3.5), GeForce RTX 3060 Ti, WiFi, Bluetooth, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,919..00",Core i7,512 GB,64 GB,3.60 GHz
683,"Velztorm Ossix CTO SFF Gaming Desktop PC Liquid-Cooled (AMD Ryzen 7 5800X 8-Core, 64GB DDR4, 1TB PCIe SSD, GeForce RTX 3070 8GB, RGB Fans, 750W PSU, WiFi 4, Win 10 Home)",NO RATING,NO NUM RATING,"$3,918..00",AMD Ryzen 7,1 TB,64 GB,3.80 GHz
684,"Velztorm CTO SFF Gaming Desktop PC Liquid-Cooled (AMD Ryzen 7-5800X 8-Core, 64GB DDR4, 1TB PCIe SSD, GeForce RTX 3070 8GB, RGB Fans, 750W PSU, WiFi 4, Win 11 Home)",NO RATING,NO NUM RATING,"$3,918..00",AMD Ryzen 7,1 TB,64 GB,3.80 GHz
685,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 256GB m.2 SATA SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,909..00",Core i7,256 GB,64 GB,3.60 GHz
686,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 64GB DDR5 4800MHz RAM, 256GB PCIe SSD + 2TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$3,909..00",Core i7,256 GB,64 GB,3.60 GHz
687,"Velztorm Novux Gaming Custom Desktop (Intel i5-12600K (Alder Lake) 10-Core, GeForce RTX 3050, 64GB DDR5 4800MHz RAM, 2TB PCIe SSD + 6TB HDD, WiFi, USB 3.2, HDMI, Display Port, Win 10 Pro)",NO RATING,NO NUM RATING,"$3,908..00",Core i5,2 TB,64 GB,3.70 GHz
688,"CUK Mantis Custom Gamer PC (AMD Ryzen 9 5950X, 64GB RAM, 1TB NVMe SSD + 4TB HDD, NVIDIA GeForce RTX 3090 24GB, AC WiFi, Windows 11 Home) Tower Gaming Desktop Computer",4.2 out of 5 stars,43,"$3,899..99",AMD R Series,5000 GB,64 GB,3.40 GHz
689,"Thermaltake View 380 Liquid-Cooled PC (AMD Ryzen 7 5800X, RTX 3080, 16GB RGB 3600Mhz DDR4 ToughRAM RGB Memory, 1TB Gen4 NVMe M.2, WiFi, Win 10 Home) Gaming Desktop Computer V51B-X570-38V-LCS",3.9 out of 5 stars,22,"$3,899..99",AMD Ryzen 7 5800X,1 TB,16 GB,3.8 GHz
690,"CUK Stratos Micro Gaming Desktop (AMD Ryzen 9 5950X, 64GB DDR4 RAM, 1TB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3090 24GB, Windows 11 Home) Gamer PC Computer",4.5 out of 5 stars,40,"$3,899..99",AMD R Series,3000 GB,64 GB,3.40 GHz
691,"CUK Continuum Micro Gamer PC (AMD Ryzen 9 5950X, 64GB 3200MHz RAM, 1TB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3090 24GB, 750W PSU, AC WiFi, Windows 11 Home) Gaming Desktop Computer",4.7 out of 5 stars,4,"$3,899..99",AMD R Series,3000 GB,64 GB,3.40 GHz
692,"Cobratype Chimera Gaming Desktop PC - Intel Core i9-12900KF, RTX 3080, 32GB DDR5, 2 x 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Intel Core i9,4 TB,32.0 GB,5.20 GHz
693,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer PC System Intel Core i7-12700K 3.6GHz Z690 Prime 32Gb DDR4 2TB (2x1) NVMe 3500MB/s SSD 6TB HDD 850W WiFi Bluetooth Geforce RTX 3080 Ti 12Gb,NO RATING,NO NUM RATING,"$3,899..99",Core i7,6 TB,32 GB,3.60 GHz
694,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-12900K 3.2GHz Z690 Tuf 32Gb DDR4 2TB NVMe 1800MB/s SSD 4TB HDD 850W Toughpower PSU Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,899..99",Core i9,4 TB,32 GB,2.60 GHz
695,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-12900K 3.2GHz Z690 Tuf 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 4TB HDD 850W Toughpower PSU Geforce RTX 3080 10Gb,NO RATING,NO NUM RATING,"$3,899..99",Core i9,4 TB,32 GB,2.60 GHz
696,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-12900K 3.2GHz Z690 Tuf Series 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 4TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3080 10G,NO RATING,NO NUM RATING,"$3,899..99",Core i9,4 TB,32 GB,2.60 GHz
