,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed,Brand,Bluetooth,Liq. Cooled,RAM: Type,RAM : GB,Processor Speed: GHz,Disk Size: GB
1182,"Velztorm Ossix CTO SFF Gaming Desktop PC Liquid-Cooled (AMD Ryzen 7-5800X 8-Core, 16GB DDR4, 1TB PCIe SSD, GeForce RTX 3070 8GB, RGB Fans, 750W PSU, WiFi 4, Win 11 Home)",0.0/0,0,3198.0,Ryzen 7,1 TB,16 GB,3.80 GHz,Velztorm,0,1,GB,16.0,3.8,1000.0 GB
1183,Aegis RS Gaming Desktop Gamer Tower 8-Core 10th i9-10900KF Up to 5.3 GHz GeForce RTX 3080 (32GB DDR4 RAM | 1TB PCIe SSD | 2TB HDD) Liquid Cooling VR Ready WiFi 6 Win10 PRO W/JTD Mouse Pad,0.0/0,0,3189.99,Intel Core i9,1 TB,32 GB,5.30 GHz,other,0,1,GB,32.0,5.3,1000.0 GB
1184,"CLX Set Gaming Desktop AMD Ryzen 9 3900X Processor, 64GB DDR4 Memory, GeForce RTX 3080 Graphics, 1 TB SSD, 6 TB HDD, WiFi, Windows 10 Home 64-bit, Black",0.0/0,0,3189.49,Ryzen 9,6 TB,64 GB,3.8 GHz,CLX,0,0,GB,64.0,3.8,6000.0 GB
1185,"Alienware Aurora R10 Gaming Desktop - AMD Ryzen 9 5900, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3080 10GB GDDR6X, Windows 10 Home - Lunar Light (Latest Model)",3.7/5,18,3189.99,Ryzen 9,1 MB,32 GB,4.7 GHz,Alienware,0,0,GB,32.0,4.7,0.001 GB
1186,"Alienware Aurora R12 RTX 3080 Gaming Desktop PC - NVIDIA GeForce RTX 3080 10GB GDDR6X, Intel Core i7 11700KF, 16GB HyperX Fury DDR4 XMP RAM, 1TB HDD + 512GB SSD, Lunar Light (Latest Model)",1.8/5,4,3189.0,Intel Core i7,1 TB,16 GB,3.4 GHz,Alienware,0,0,GB,16.0,3.4,1000.0 GB
1187,"XOTIC H510 Ultimate Gaming Desktop (RYZEN 5 5600X 6-core 4.6GHZ Turbo, 16GB DDR4 RAM, 500GB NVMe SSD + 2TB HDD, RTX 3080 Ti 12GB, Windows 10) Liquid Cooled PC",0.0/0,0,3189.0,AMD R Series,2.5 TB,16 GB,3.70 GHz,XOTIC,0,1,GB,16.0,3.7,2500.0 GB
1188,"MSI Aegis RS 12TD-260 Gaming & Entertainment Desktop PC (Intel i7-12700K 12-Core, 32GB DDR5 4800MHz RAM, 6TB HDD (3.5), GeForce RTX 3070, WiFi, Bluetooth, Backlit KB, HDMI, Win 10 Pro) with Hub",0.0/0,0,3189.0,Intel Core i7,6 TB,32 GB,3.60 GHz,MSI,1,0,GB,32.0,3.6,6000.0 GB
1189,"Velztorm Ferrux Gaming & Entertainment Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3050, 64GB RAM, 1TB PCIe SSD + 3TB HDD, USB 3.2, HDMI, Display Port, Win 10 Pro)",3.8/5,6,3188.0,AMD R Series,1 TB,64 GB,3.70 GHz,Velztorm,0,0,GB,64.0,3.7,1000.0 GB
1190,"Velztorm White Addux Gaming & Entertainment Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3050, 64GB RAM, 1TB PCIe SSD + 3TB HDD, WiFi, USB 3.2, HDMI, Display Port, Win 10 Pro)",0.0/0,0,3188.0,AMD R Series,1 TB,64 GB,3.70 GHz,Velztorm,0,0,GB,64.0,3.7,1000.0 GB
1191,"Velztorm Ferrux CTO Gaming Desktop PC Liquid-Cooled (AMD Ryzen 9-5900X 12-Core, 64GB DDR4, 1TB PCIe SSD, GeForce GTX 1660 Super 4GB, WiFi-N, 240mm AIO, RGB Fans, 750W PSU, Win10P)",0.0/0,0,3188.0,AMD R Series,1 TB,64 GB,3.70 GHz,Velztorm,0,1,GB,64.0,3.7,1000.0 GB
1192,Adamant Custom 16-Core Gaming Desktop Computer Workstation AMD Ryzen 9 5950X 3.4GHz X570 Series 32Gb DDR4 RAM 4TB HDD 500Gb NVMe PCIe 4.0 SSD WiFi Bluetooth Geforce RTX 3070 8Gb,0.0/0,0,3179.99,Ryzen 9,4 TB,32 GB,3.40 GHz,Adamant,1,0,GB,32.0,3.4,4000.0 GB
1198,"CLX SET VR-Ready Gaming Desktop - Liquid Cooled Intel Core i9 10850K 3.6GHz 10-Core Processor, 32GB DDR4 Memory, Radeon RX 6900 XT 16GB GDDR6 Graphics, 480GB SSD, 3TB HDD, WiFi, Windows 11 Home 64-bit",0.0/0,0,3169.49,Intel Core i9,3 TB,32 GB,3.6 GHz,CLX,0,1,GB,32.0,3.6,3000.0 GB
1199,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 128GB RAM, 512GB SSD + 1TB HDD, GeForce RTX 3070 8GB GPU, Killer Wi-Fi 6, DVD Burner, Windows 11 Pro, Black",0.0/0,0,3169.0,Intel Core i7,1512 GB,128 GB,2.50 GHz,Dell,0,0,GB,128.0,2.5,1512.0 GB
1200,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 128GB RAM, 1TB SSD + 1TB HDD, GeForce RTX 3070 8GB GPU, Killer Wi-Fi 6, DVD Burner, Windows 11 Home, Black",0.0/0,0,3169.0,Intel Core i7,2000 GB,128 GB,2.50 GHz,Dell,0,0,GB,128.0,2.5,2000.0 GB
1201,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer PC System Intel Core i9-10850K 3.6GHz Z590 Aorus Series 32Gb RAM 1TB NVMe SSD 4TB HDD 750W Geforce RTX 2080 8Gb,0.0/0,0,3159.99,Intel Core i9,4 TB,32 GB,3.60 GHz,Adamant,0,1,GB,32.0,3.6,4000.0 GB
1202,"CLX Set TGMSETRXH0B66BM Gaming Desktop - Intel i9 10900KF 3.7GHz 10-Core, 32GB DDR4 Memory, Radeon RX 6800 XT, 480GB SSD, 3TB HDD, Windows 11 Home, Black",0.0/0,0,3159.49,Intel Core i9,3 TB,32 GB,3.7 GHz,CLX,0,0,GB,32.0,3.7,3000.0 GB
1203,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 1TB SSD + 10TB HDD, GeForce RTX 3070 8GB GPU, Killer Wi-Fi 6, DVD Burner, Windows 11 Home, Black",0.0/0,0,3159.0,Intel Core i7,11000 GB,64 GB,2.50 GHz,Dell,0,0,GB,64.0,2.5,11000.0 GB
1204,"2021 Dell Precision 3650 Tower Workstation Desktop, Intel i7-11700, Quadro P1000 4G, 32GB RAM, 512GB SSD + 1TB HDD, No-DVD, WiFi 6, Type-C, DisplayPort, Keyboard & Mouse, Win 10 Pro",0.0/0,0,3157.77,Intel Core i7,512 GB,32 GB,2.50 GHz,Adamant,0,0,GB,32.0,2.5,512.0 GB
1205,Adamant Custom 16-Core Liquid Cooled Workstation Desktop Computer PC Intel Core i9-12900K 3.2GHz Z690 Tuf 128Gb DDR4 2TB NVMe PCIe 4.0 SSD 8TB HDD 750W WiFi Bluetooth,0.0/0,0,3149.99,Intel Core i9,8 TB,128 GB,3.20 GHz,Adamant,1,1,GB,128.0,3.2,8000.0 GB
1206,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-12900K 3.2GHz Z690 Prime 32Gb DDR4 2TB NVMe 1800MB/s SSD 6TB HDD 750W WiFi Bluetooth Geforce RTX 3060 Ti 8Gb,0.0/0,0,3149.99,Intel Core i9,6 TB,32 GB,3.20 GHz,Adamant,1,1,GB,32.0,3.2,6000.0 GB
1208,Adamant Custom 12-Core Gaming Desktop Computer PC AMD Ryzen 9 5900X 3.4GHz X570 32Gb DDR4 1TB NVMe PCIe 4.0 SSD 4TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 8Gb,0.0/0,0,3149.99,AMD R Series,4 TB,32 GB,3.70 GHz,Adamant,1,0,GB,32.0,3.7,4000.0 GB
1209,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer PC System AMD Ryzen 9 5900X 3.4GHz X570 32Gb DDR4 500Gb NVMe PCIe 4.0 SSD 2TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3149.99,AMD R Series,2 TB,32 GB,3.70 GHz,Adamant,1,1,GB,32.0,3.7,2000.0 GB
1210,Adamant Custom 6-Core Liquid Cooled Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz X570 32Gb DDR4 500Gb NVMe 3500MB/s SSD 750W PSU WiFi Bluetooth Geforce RTX 3080 10Gb,0.0/0,0,3149.99,AMD R Series,500 GB,32 GB,3.70 GHz,Adamant,1,1,GB,32.0,3.7,500.0 GB
1211,Adamant Custom 8Core Liquid Cooled Workstation Desktop Computer PC System Intel Core i9 11900K 3.5GHz Z590 Tuf 128Gb DDR4 2x2TB NVMe SSD 8TB HDD 600W WiFi Bluetooth DisplayPort HDMI,0.0/0,0,3149.99,Intel Core i9,8 TB,128 GB,3.50 GHz,Adamant,1,1,GB,128.0,3.5,8000.0 GB
1212,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i7 10700K 3.8Ghz Z590 Prime Series 16Gb RAM 512Gb NVMe SSD 2TB HDD 750W Geforce RTX 2080 8Gb,0.0/0,0,3149.99,Intel Core i7,2 MB,16 GB,3.80 GHz,Adamant,0,1,GB,16.0,3.8,0.002 GB
1213,Adamant Custom 10-Core Gaming Desktop Computer PC System Intel Core i9 10900K 3.7Ghz Z590 Tuf 32Gb RAM 1TB NVMe 1800MB/s SSD 4TB HDD 750W Dual WiFi Bluetooth Geforce RTX 2080 8Gb,0.0/0,0,3149.99,Intel Core i7,4 TB,32 GB,3.80 GHz,Adamant,1,0,GB,32.0,3.8,4000.0 GB
1214,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer PC AMD Ryzen 9 5900X 3.7GHz X570 32Gb DDR4 4TB HDD 2TB 1800MB/s NVMe SSD WiFi Geforce RTX 3070 8Gb,0.0/0,0,3149.99,AMD R Series,4 TB,32 GB,3.80 GHz,Adamant,0,1,GB,32.0,3.8,4000.0 GB
1215,Adamant Custom 8X-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i9 11900K 3.5Ghz 16Gb DDR4 RAM 4TB HDD 1TB NVMe SSD 750W PSU Wi-Fi Geforce RTX 2080 8Gb,0.0/0,0,3149.99,Intel Core i9,4 TB,16 GB,3.60 GHz,Adamant,0,1,GB,16.0,3.6,4000.0 GB
1216,Adamant Custom Liquid Cooled Gaming Desktop Computer PC Intel Core i9 11900K 3.5Ghz 16Gb DDR4 RAM 5TB HDD 1TB SSD 750W PSU Wi-Fi Geforce RTX 2080 8Gb,0.0/0,0,3149.99,Intel Core i9,5 TB,16 GB,3.60 GHz,Adamant,0,1,GB,16.0,3.6,5000.0 GB
1217,Adamant Custom Liquid Cooled Gaming Desktop Computer PC AMD Ryzen 7 5800X 3.8Ghz 32Gb DDR4 4TB HDD 2TB SSD 750W PSU GeForce RTX 2080 8Gb,0.0/0,0,3149.99,Ryzen 7,4 TB,32 GB,3.90 GHz,Adamant,0,1,GB,32.0,3.9,4000.0 GB
1218,"CLX Set VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5950X 3.4Ghz 16-Core Processor, 64GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 1TB SSD, 6TB HDD, WiFi, Windows 11 Home 64-bit,Black",0.0/0,0,3149.49,Ryzen 9,6 TB,64 GB,3.4 GHz,CLX,0,1,GB,64.0,3.4,6000.0 GB
1219,"CLX Set VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7Ghz 12-Core Processor, 64GB DDR4 Memory, GeForce RTX 3080 10GB GDDR6X Graphics, 1TB SSD, 6TB HDD, WiFi, Windows 11 Home 64-bit",0.0/0,0,3149.49,Ryzen 9,6 TB,64 GB,3.7 GHz,CLX,0,1,GB,64.0,3.7,6000.0 GB
1222,"HP OMEN 30L Gaming & Business Desktop PC (AMD Ryzen 5 5600G 6-Core, 64GB RAM, 512GB m.2 SATA SSD + 1TB HDD (3.5), RTX 3060, WiFi, Bluetooth, HDMI, USB 3.2, Win 11 Pro) with Hub",0.0/0,0,3149.0,AMD R Series,512 GB,64 GB,3.90 GHz,OMEN,1,0,GB,64.0,3.9,512.0 GB
1223,"Velztorm Novux Gaming Custom Desktop (Intel i5-12600K (Alder Lake) 10-Core, GeForce RTX 3050, 64GB DDR5 4800MHz RAM, 1TB PCIe SSD + 2TB HDD, WiFi, USB 3.2, HDMI, Display Port, Win 10 Pro)",0.0/0,0,3148.0,Intel Core i5,1 TB,64 GB,3.70 GHz,Velztorm,0,0,GB,64.0,3.7,1000.0 GB
1224,"CLX Set TGMSETRTH0B18BR Gaming Desktop - Liquid Cooled AMD Ryzen 9 5950X 3.4GHz 16-Core Processor, 32GB DDR4 Memory, GeForce RTX 3080 10GB GDDR6X Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home",0.0/0,0,3139.49,Ryzen 9,4 TB,32 GB,3.4 GHz,CLX,0,1,GB,32.0,3.4,4000.0 GB
1225,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 2TB SSD + 10TB HDD, GeForce RTX 3070 8GB GPU, Killer Wi-Fi 6, DVD Burner, Windows 11 Home, Black",0.0/0,0,3139.0,Intel Core i7,12000 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,12000.0 GB
1227,Adamant Custom 16-Core Gaming Desktop Computer PC System AMD Ryzen 9 5950X 3.4GHz X570 Series 32Gb DDR4 RAM 4TB HDD 512Gb NVMe SSD 600W WiFi Bluetooth Geforce RTX 3070 8Gb,0.0/0,0,3129.99,Ryzen 9,4 TB,32 GB,3.40 GHz,Adamant,1,0,GB,32.0,3.4,4000.0 GB
1228,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 2TB SSD + 4TB HDD, GeForce RTX 3070 8GB GPU, Killer Wi-Fi 6, DVD Burner, Windows 11 Home, Black",0.0/0,0,3129.0,Intel Core i7,6000 GB,64 GB,2.50 GHz,Dell,0,0,GB,64.0,2.5,6000.0 GB
1229,"Velztorm White Addux Gaming & Entertainment Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3050, 64GB RAM, 1TB PCIe SSD + 2TB HDD, WiFi, USB 3.2, HDMI, Display Port, Win 10 Pro)",0.0/0,0,3128.0,AMD R Series,1 TB,64 GB,3.70 GHz,Velztorm,0,0,GB,64.0,3.7,1000.0 GB
1230,"Velztorm Ferrux Gaming & Entertainment Custom Desktop (AMD Ryzen 9-5900X 12-Core, GeForce RTX 3050, 64GB RAM, 1TB PCIe SSD + 2TB HDD, USB 3.2, HDMI, Display Port, Win 10 Pro)",0.0/0,0,3128.0,AMD R Series,1 TB,64 GB,3.70 GHz,Velztorm,0,0,GB,64.0,3.7,1000.0 GB
1232,"MSI Aegis RS 12TG-261 Gaming & Entertainment Desktop PC (Intel i7-12700KF 12-Core, 32GB DDR5 4800MHz RAM, 6TB HDD (3.5), GeForce RTX 3060 Ti, WiFi, Win 11 Pro) with MS 365 Personal, Hub",0.0/0,0,3119.0,Intel Core i7,6 TB,32 GB,3.60 GHz,MSI,0,0,GB,32.0,3.6,6000.0 GB
1233,"Skytech Prism II Gaming Computer PC Desktop - AMD Ryzen 7 5800X 8-Core 3.8GHz, RTX 3080 Ti 12G GDDR6X, 1TB NVMe Gen4 SSD, 16GB DDR4 3200, RGB Fans, 360mm AIO, AC WiFi, Windows 10 Home 64-bit, White",4.5/5,224,3099.99,Ryzen 7,1 TB,1 TB,3.8 GHz,SkyTech,0,0,TB,1000.0,3.8,1000.0 GB
1234,"Empowered PC Sentinel Gamer PC (Liquid Cooled Intel Core i9-12900F, 64GB RAM, 1TB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3080 10GB, 850W PSU, AC WiFi, Windows 11 Home) Gaming Tower Desktop Computer",4.5/5,2,3099.99,Intel Core i9,3000 GB,64 GB,1.80 GHz,Empowered,0,1,GB,64.0,1.8,3000.0 GB
1235,"CUK ROG Strix GA15DK Gaming Desktop (AMD Ryzen 9, 2x32GB DDR4 RAM, 1TB NVMe SSD + 3TB HDD, NVIDIA GeForce RTX 3070 8GB, Windows 10 Home) Gamer Computer by_Asus",4.0/5,5,3099.99,AMD R Series,4000 GB,64 GB,3.40 GHz,ASUS ROG,0,0,GB,64.0,3.4,4000.0 GB
1236,"Alienware Aurora R11 Gaming Desktop 10th Gen Intel Core i7, 16GB Dual Channel HyperX Fury DDR4 XMP, NVIDIA GeForce RTX 3080, 1TB HDD + 512GB SSD, Killer Wi-Fi 6, Black (Latest Model)",4.6/5,49,3099.99,Intel Core i7,512 GB,16 GB,3.8 GHz,Alienware,0,0,GB,16.0,3.8,512.0 GB
1238,Adamant Custom 12X-Core Liquid Cooled Workstation Desktop Computer Intel Core i9 10920X 3.5Ghz Prime X299 64Gb DDR4 RAM 6TB HDD 1TB NVMe SSD 750W PSU Wi-Fi,0.0/0,0,3099.99,Intel Core i9,6 TB,64 GB,3.50 GHz,Adamant,0,1,GB,64.0,3.5,6000.0 GB
1239,Adamant Custom 16-Core Liquid Cooled Gaming Desktop Computer System Intel Core i9-12900K 3.2GHz Z690 Aorus 32Gb DDR4 500Gb NVMe 3100MB/s SSD 4TB HDD 750W WiFi Bluetooth Geforce RTX 3070 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,32 GB,3.20 GHz,Adamant,1,1,GB,32.0,3.2,4000.0 GB
1240,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i7-12700K 3.6GHz Z690 Prime 32Gb DDR4 2TB NVMe 1800MB/s SSD 4TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,Intel Core i7,4 TB,32 GB,3.60 GHz,Adamant,1,1,GB,32.0,3.6,4000.0 GB
1241,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer System PC Intel Core i7-12700K 3.6GHz Z690 Aorus 32Gb DDR4 2TB NVMe 1800MB/s SSD 4TB HDD 850W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,Intel Core i7,4 TB,32 GB,3.60 GHz,Adamant,1,1,GB,32.0,3.6,4000.0 GB
1242,Adamant Custom 6-Core Compact Size Gaming Desktop Computer PC Intel Core i7-11700K 3.6GHz H570M Prime 16Gb DDR4 2TB NVMe 1800MB/s SSD 600W WiFi Bluetooth USB Type-C Geforce RTX 3070 8Gb,0.0/0,0,3099.99,Intel Core i7,2 TB,16 GB,3.60 GHz,Adamant,1,0,GB,16.0,3.6,2000.0 GB
1243,Adamant Custom 8-Core Gaming Desktop Computer AMD Ryzen 7 5800X 3.8GHz X570 Aorus 32Gb DDR4 1TB NVMe 3500MB/s SSD 3TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,AMD R Series,3 TB,32 GB,3.80 GHz,Adamant,1,0,GB,32.0,3.8,3000.0 GB
1244,Adamant Custom 8-Core Gaming Desktop Computer PC AMD Ryzen 7 5800X 3.8GHz X570 Tuf 32Gb DDR4 1TB NVMe SSD 5TB HDD 750W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,AMD R Series,5 TB,32 GB,3.80 GHz,Adamant,1,0,GB,32.0,3.8,5000.0 GB
1245,Adamant Custom Extreme 8-Core Gaming Desktop Computer AMD Ryzen 7 5800X 3.8GHz X570 Aorus 32Gb DDR4 500Gb NVMe PCIe 4.0 SSD 4TB HDD 850W Toughpower PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,AMD R Series,4 TB,32 GB,3.80 GHz,Adamant,1,0,GB,32.0,3.8,4000.0 GB
1249,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i9 11900K 3.5Ghz Z590 Tuf 32Gb DDR4 1TB NVMe 3500MB/s SSD 750W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,1 GB,32 GB,3.50 GHz,Adamant,1,1,GB,32.0,3.5,1.0 GB
1250,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer PC System Intel Core i9 11900K 3.5Ghz Z590 Prime 32Gb DDR4 1TB NVMe 3500MB/s SSD 750W PSU WiFi Bluetooth Geforce RTX 3070 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,0.0 GB,32 GB,3.50 GHz,Adamant,1,1,GB,32.0,3.5,0.0 GB
1251,Adamant Custom 16-Core Liquid Cooled Workstation Gaming Desktop Computer AMD Ryzen 9 5950X 3.4GHz X570 Prime 32Gb DDR4 500Gb NVMe 3500MB/s SSD 4TB HDD 750W WiFi Bluetooth Geforce RTX 3060 Ti,0.0/0,0,3099.99,AMD R Series,4 TB,32 GB,3.40 GHz,Adamant,1,1,GB,32.0,3.4,4000.0 GB
1252,Adamant Custom 16-Core Liquid Cooled Workstation Gaming Desktop Computer PC AMD Ryzen 9 5950X 3.4GHz X570 TUF 32Gb DDR4 512Gb NVMe SSD 4TB HDD 750W WiFi Bluetooth Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,AMD R Series,4 TB,32 GB,3.40 GHz,Adamant,1,1,GB,32.0,3.4,4000.0 GB
1253,Adamant Custom 16-Core Liquid Cooled Workstation Desktop Computer PC System AMD Ryzen 9 5950X 3.4GHz X570 TUF 64Gb DDR4 RAM 512Gb NVMe SSD 4TB HDD 750W Quadro P2200 5Gb 4xDisplayPort,0.0/0,0,3099.99,AMD R Series,4 TB,64 GB,3.40 GHz,Adamant,0,1,GB,64.0,3.4,4000.0 GB
1254,Adamant Custom 6-Core Gaming Desktop Desktop Computer PC Intel Core i5 10400 2.9GHz 16Gb RAM 1TB NVMe SSD 5TB HDD 600W WiFi Bluetooth USB Type-C Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,Intel Core i5,5 TB,16 GB,2.90 GHz,Adamant,1,0,GB,16.0,2.9,5000.0 GB
1255,Adamant Custom 10-Core Gaming Desktop Computer Intel Core i9-10850K 3.6Ghz Z590 Aorus Series 32Gb RAM 512Gb NVMe PRO SSD 4TB HDD 750W WiFi Bluetooth Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,32 GB,3.60 GHz,Adamant,1,0,GB,32.0,3.6,4000.0 GB
1256,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-10850K 3.6Ghz Z590 Tuf Series 32Gb RAM 2TB NVMe 1800MB/s SSD 5TB HDD 750W Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,5 TB,32 GB,3.70 GHz,Adamant,0,1,GB,32.0,3.7,5000.0 GB
1257,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-10850K 3.6Ghz Z590 Aorus Series 32Gb RAM 1TB NVMe 3500MB/s SSD 5TB HDD 750W Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,5 TB,32 GB,3.70 GHz,Adamant,0,1,GB,32.0,3.7,5000.0 GB
1258,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer Intel Core i9-10900K 3.7Ghz Z590 Tuf Series 32Gb RAM 2TB NVMe 1800MB/s SSD 5TB HDD 750W Geforce RTX 3060 Ti 8Gb,0.0/0,0,3099.99,Intel Core i9,5 TB,32 GB,2.90 GHz,Adamant,0,1,GB,32.0,2.9,5000.0 GB
1259,Adamant Custom 10-Core Extreme Gaming Desktop Computer Intel Core i9 10900K 3.7GHz Z590 Tuf Series 32Gb RAM 1TB NVMe 3500MB/s SSD 4TB HDD 850W Toughpower PSU Geforce RTX 3070 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,32 GB,3.70 GHz,Adamant,0,0,GB,32.0,3.7,4000.0 GB
1260,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i7 10700K 3.8Ghz Z590 Prime Series 16Gb RAM 512Gb NVMe SSD 750W Geforce RTX 2080 8Gb,0.0/0,0,3099.99,Intel Core i7,512 GB,16 GB,3.80 GHz,Adamant,0,1,GB,16.0,3.8,512.0 GB
1261,Adamant Custom 8-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i7 10700K 3.8Ghz Z590 Prime Series 16Gb RAM 1TB NVMe SSD 750W Geforce RTX 2080 8Gb,0.0/0,0,3099.99,Intel Core i7,1 TB,16 GB,3.80 GHz,Adamant,0,1,GB,16.0,3.8,1000.0 GB
1262,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer PC Intel i9 10900K 3.7Ghz Z590 Tuf Series 32Gb RAM 2TB NVMe 1800MB/s SSD 4TB HDD WiFi Bluetooth Geforce RTX 3070 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,32 GB,3.70 GHz,Adamant,1,1,GB,32.0,3.7,4000.0 GB
1263,Adamant Custom 10-Core Liquid Cooled Gaming Desktop Computer PC Intel Core i9 10900K 3.7Ghz 32Gb RAM 500Gb NVMe 3500MB/s SSD 4TB HDD WiFi Bluetooth Geforce RTX 2080 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,32 GB,3.70 GHz,Adamant,1,1,GB,32.0,3.7,4000.0 GB
1264,Adamant Custom 12-Core Liquid Cooled Gaming Desktop Computer PC AMD Ryzen 9 5900X 3.7GHz X570 32Gb DDR4 5TB HDD 1TB 3500MB/s NVMe SSD WiFi Geforce RTX 3070 8Gb,0.0/0,0,3099.99,AMD R Series,5 TB,32 GB,3.80 GHz,Adamant,0,1,GB,32.0,3.8,5000.0 GB
1265,Adamant Custom 6-Core Gaming Desktop Computer AMD Ryzen 5 5600X 3.7Ghz X570 32Gb DDR4 RAM 1TB SSD 750W PSU Wi-Fi Bluetooth Geforce RTX 3080 10Gb,0.0/0,0,3099.99,Ryzen 5,1 TB,16 GB,3.70 GHz,Adamant,1,0,GB,16.0,3.7,1000.0 GB
1266,Adamant Custom 8X-Core Liquid Cooled Gaming Desktop Computer Intel Core i9 11900K 3.5Ghz 16Gb DDR4 RAM 4TB HDD 500Gb NVMe 3500MB/s SSD 750W PSU Wi-Fi Geforce RTX 2080 8Gb,0.0/0,0,3099.99,Intel Core i9,4 TB,16 GB,3.60 GHz,Adamant,0,1,GB,16.0,3.6,4000.0 GB
1267,Adamant Custom 16-Core Workstation Desktop Computer AMD Ryzen 9 5950X 3.4Ghz X570 Series 64Gb DDR4 10TB HDD 2TB NVMe SSD 600W PSU WiFi Bluetooth Quadro T600 4Gb 4X MiniDisplayPort,0.0/0,0,3099.99,Ryzen 9,5 TB,64 GB,3.40 GHz,Adamant,1,0,GB,64.0,3.4,5000.0 GB
1269,"CLX SET VR-Ready Gaming Desktop - Liquid Cooled Intel Core i9 10850K 3.6GHz 10-Core Processor, 32GB DDR4 Memory, Radeon RX 6800 XT 16GB GDDR6 Graphics, 480GB SSD, 3TB HDD, WiFi, Windows 11 Home 64-bit",0.0/0,0,3099.49,Intel Core i9,3 TB,32 GB,3.6 GHz,CLX,0,1,GB,32.0,3.6,3000.0 GB
1270,"CLX Set Gaming Desktop w/Intel Core i9 10850K Processor, 64GB DDR4 Memory, GeForce RTX 3080 Graphics, 1 TB SSD, 6 TB HDD, WiFi, Windows 10 Home 64-bit,Black",0.0/0,0,3099.49,Intel Core i9,6 TB,64 GB,3.6 GHz,CLX,0,0,GB,64.0,3.6,6000.0 GB
