iter	Passed	Remaining
3251	9924	2282
3252	9926	2279
3253	9929	2276
3254	9932	2273
3255	9934	2270
3256	9937	2267
3257	9940	2263
3258	9944	2261
3259	9946	2257
3260	9949	2254
3261	9953	2251
3262	9956	2248
3263	9958	2245
3264	9961	2242
3265	9964	2239
3266	9966	2236
3267	9969	2233
3268	9973	2230
3269	9977	2227
3270	9980	2224
3271	9982	2221
3272	9986	2218
3273	9988	2214
3274	9991	2211
3275	9994	2208
3276	9997	2205
3277	10001	2202
3278	10003	2199
3279	10007	2196
3280	10010	2193
3281	10012	2190
3282	10015	2187
3283	10018	2184
3284	10022	2181
3285	10025	2178
3286	10028	2175
3287	10030	2172
3288	10034	2169
3289	10037	2166
3290	10040	2163
3291	10043	2159
3292	10045	2156
3293	10048	2153
3294	10050	2150
3295	10054	2147
3296	10057	2144
3297	10060	2141
3298	10063	2138
3299	10066	2135
3300	10069	2132
3301	10073	2129
3302	10076	2126
3303	10079	2123
3304	10082	2120
3305	10085	2117
3306	10088	2114
3307	10091	2111
3308	10094	2107
3309	10097	2104
3310	10101	2101
3311	10104	2098
3312	10107	2095
3313	10110	2092
3314	10113	2089
3315	10117	2086
3316	10119	2083
3317	10122	2080
3318	10125	2077
3319	10127	2074
3320	10130	2071
3321	10133	2068
3322	10136	2065
3323	10139	2062
3324	10142	2059
3325	10146	2056
3326	10149	2053
3327	10153	2050
3328	10156	2047
3329	10159	2044
3330	10163	2041
3331	10165	2038
3332	10168	2034
3333	10172	2032
3334	10175	2028
3335	10178	2025
3336	10182	2023
3337	10185	2020
3338	10188	2016
3339	10192	2014
3340	10195	2011
3341	10198	2007
3342	10201	2004
3343	10204	2001
3344	10207	1998
3345	10209	1995
3346	10212	1992
3347	10215	1989
3348	10219	1986
3349	10221	1983
3350	10225	1980
3351	10227	1977
3352	10230	1974
3353	10234	1971
3354	10238	1968
3355	10241	1965
3356	10244	1962
3357	10247	1959
3358	10250	1956
3359	10253	1953
3360	10256	1949
3361	10260	1947
3362	10264	1944
3363	10267	1941
3364	10271	1938
3365	10274	1935
3366	10278	1932
3367	10281	1929
3368	10285	1926
3369	10288	1923
3370	10291	1920
3371	10294	1917
3372	10296	1914
3373	10299	1910
3374	10301	1907
3375	10305	1904
3376	10308	1901
3377	10312	1898
3378	10315	1895
3379	10318	1892
3380	10321	1889
3381	10323	1886
3382	10326	1883
3383	10329	1880
3384	10333	1877
3385	10335	1874
3386	10338	1871
3387	10341	1868
3388	10344	1864
3389	10348	1862
3390	10351	1859
3391	10354	1856
3392	10357	1852
3393	10359	1849
3394	10362	1846
3395	10364	1843
3396	10366	1840
3397	10368	1836
3398	10371	1833
3399	10374	1830
3400	10378	1827
3401	10381	1824
3402	10385	1821
3403	10388	1818
3404	10391	1815
3405	10393	1812
3406	10397	1809
3407	10399	1806
3408	10402	1803
3409	10405	1800
3410	10408	1797
3411	10411	1794
3412	10414	1791
3413	10416	1787
3414	10420	1785
3415	10423	1782
3416	10426	1778
3417	10429	1775
3418	10432	1772
3419	10436	1769
3420	10439	1766
3421	10441	1763
3422	10445	1760
3423	10447	1757
3424	10450	1754
3425	10453	1751
3426	10457	1748
3427	10460	1745
3428	10462	1742
3429	10466	1739
3430	10469	1736
3431	10473	1733
3432	10476	1730
3433	10479	1727
3434	10482	1724
3435	10486	1721
3436	10489	1718
3437	10492	1715
3438	10494	1711
3439	10497	1708
3440	10500	1705
3441	10504	1702
3442	10507	1699
3443	10510	1696
3444	10513	1693
3445	10516	1690
3446	10519	1687
3447	10521	1684
3448	10524	1681
3449	10526	1678
3450	10529	1675
3451	10532	1672
3452	10535	1668
3453	10538	1665
3454	10540	1662
3455	10543	1659
3456	10546	1656
3457	10548	1653
3458	10552	1650
3459	10555	1647
3460	10558	1644
3461	10561	1641
3462	10565	1638
3463	10568	1635
3464	10571	1632
3465	10574	1629
3466	10577	1626
3467	10581	1623
3468	10585	1620
3469	10588	1617
3470	10591	1614
3471	10595	1611
3472	10597	1608
3473	10600	1605
3474	10603	1601
3475	10607	1599
3476	10611	1596
3477	10614	1593
3478	10617	1590
3479	10620	1587
3480	10623	1583
3481	10626	1580
3482	10630	1577
3483	10637	1575
3484	10641	1572
3485	10644	1569
3486	10647	1566
3487	10649	1563
3488	10652	1560
3489	10655	1557
3490	10657	1553
3491	10661	1550
3492	10664	1547
3493	10667	1544
3494	10670	1541
3495	10673	1538
3496	10677	1535
3497	10680	1532
3498	10683	1529
3499	10686	1526
3500	10689	1523
3501	10691	1520
3502	10694	1517
3503	10698	1514
3504	10702	1511
3505	10704	1508
3506	10707	1505
3507	10710	1502
3508	10713	1499
3509	10715	1495
3510	10718	1492
3511	10721	1489
3512	10725	1486
3513	10728	1483
3514	10731	1480
3515	10735	1477
3516	10738	1474
3517	10741	1471
3518	10744	1468
3519	10746	1465
3520	10750	1462
3521	10754	1459
3522	10758	1456
3523	10761	1453
3524	10764	1450
3525	10767	1447
3526	10771	1444
3527	10774	1441
3528	10778	1438
3529	10781	1435
3530	10784	1432
3531	10787	1429
3532	10790	1426
3533	10794	1423
3534	10797	1420
3535	10800	1417
3536	10804	1414
3537	10807	1411
3538	10809	1408
3539	10813	1405
3540	10816	1402
3541	10819	1399
3542	10822	1396
3543	10826	1393
3544	10829	1389
3545	10832	1386
3546	10835	1383
3547	10837	1380
3548	10840	1377
3549	10843	1374
3550	10846	1371
3551	10850	1368
3552	10853	1365
3553	10856	1362
3554	10858	1359
3555	10863	1356
3556	10865	1353
3557	10869	1350
3558	10872	1347
3559	10875	1344
3560	10878	1341
3561	10880	1337
3562	10884	1334
3563	10887	1331
3564	10890	1328
3565	10894	1325
3566	10897	1322
3567	10899	1319
3568	10902	1316
3569	10905	1313
3570	10908	1310
3571	10911	1307
3572	10914	1304
3573	10917	1301
3574	10919	1298
3575	10922	1295
3576	10925	1292
3577	10928	1288
3578	10930	1285
3579	10933	1282
3580	10937	1279
3581	10939	1276
3582	10942	1273
3583	10944	1270
3584	10947	1267
3585	10950	1264
3586	10953	1261
3587	10956	1258
3588	10958	1254
3589	10961	1251
3590	10965	1248
3591	10968	1245
3592	10972	1242
3593	10975	1239
3594	10978	1236
3595	10981	1233
3596	10983	1230
3597	10986	1227
3598	10989	1224
3599	10992	1221
3600	10994	1218
3601	10997	1215
3602	11001	1212
3603	11004	1209
3604	11007	1206
3605	11010	1203
3606	11012	1199
3607	11015	1196
3608	11018	1193
3609	11021	1190
3610	11025	1187
3611	11028	1184
3612	11031	1181
3613	11034	1178
3614	11037	1175
3615	11041	1172
3616	11044	1169
3617	11047	1166
3618	11050	1163
3619	11053	1160
3620	11056	1157
3621	11059	1154
3622	11063	1151
3623	11066	1148
3624	11070	1145
3625	11073	1142
3626	11075	1139
3627	11079	1136
3628	11083	1133
3629	11087	1130
3630	11090	1127
3631	11094	1124
3632	11097	1121
3633	11099	1117
3634	11102	1114
3635	11105	1111
3636	11109	1108
3637	11111	1105
3638	11114	1102
3639	11118	1099
3640	11121	1096
3641	11124	1093
3642	11127	1090
3643	11130	1087
3644	11133	1084
3645	11136	1081
3646	11139	1078
3647	11142	1075
3648	11144	1072
3649	11147	1068
3650	11150	1065
3651	11153	1062
3652	11157	1059
3653	11160	1056
3654	11162	1053
3655	11165	1050
3656	11167	1047
3657	11171	1044
3658	11174	1041
3659	11177	1038
3660	11180	1035
3661	11184	1032
3662	11186	1029
3663	11189	1026
3664	11192	1023
3665	11195	1019
3666	11198	1016
3667	11201	1013
3668	11204	1010
3669	11207	1007
3670	11211	1004
3671	11214	1001
3672	11217	998
3673	11220	995
3674	11224	992
3675	11227	989
3676	11230	986
3677	11233	983
3678	11235	980
3679	11239	977
3680	11242	974
3681	11246	971
3682	11249	968
3683	11252	965
3684	11254	962
3685	11257	958
3686	11260	955
3687	11264	952
3688	11267	949
3689	11269	946
3690	11273	943
3691	11276	940
3692	11279	937
3693	11283	934
3694	11285	931
3695	11289	928
3696	11291	925
3697	11293	922
3698	11296	919
3699	11299	916
3700	11302	913
3701	11305	910
3702	11307	906
3703	11310	903
3704	11314	900
3705	11317	897
3706	11320	894
3707	11324	891
3708	11326	888
3709	11329	885
3710	11332	882
3711	11335	879
3712	11338	876
3713	11340	873
3714	11343	870
3715	11346	867
3716	11350	864
3717	11352	861
3718	11355	857
3719	11359	854
3720	11362	851
3721	11364	848
3722	11367	845
3723	11370	842
3724	11374	839
3725	11377	836
3726	11380	833
3727	11383	830
3728	11386	827
3729	11389	824
3730	11392	821
3731	11396	818
3732	11399	815
3733	11403	812
3734	11406	809
3735	11410	806
3736	11412	803
3737	11415	800
3738	11417	797
3739	11420	793
3740	11424	790
3741	11427	787
3742	11431	784
3743	11433	781
3744	11437	778
3745	11440	775
3746	11442	772
3747	11446	769
3748	11449	766
3749	11452	763
3750	11454	760
3751	11457	757
3752	11460	754
3753	11463	751
3754	11467	748
3755	11470	745
3756	11473	742
3757	11476	739
3758	11478	735
3759	11482	732
3760	11484	729
3761	11487	726
3762	11490	723
3763	11493	720
3764	11495	717
3765	11498	714
3766	11501	711
3767	11505	708
3768	11509	705
3769	11512	702
3770	11514	699
3771	11517	696
3772	11521	693
3773	11523	690
3774	11526	687
3775	11529	683
3776	11532	680
3777	11535	677
3778	11538	674
3779	11542	671
3780	11546	668
3781	11549	665
3782	11552	662
3783	11554	659
3784	11557	656
3785	11560	653
3786	11563	650
3787	11566	647
3788	11568	644
3789	11571	641
3790	11575	638
3791	11577	635
3792	11580	631
3793	11584	628
3794	11587	625
3795	11589	622
3796	11592	619
3797	11595	616
3798	11598	613
3799	11602	610
3800	11605	607
3801	11609	604
3802	11612	601
3803	11615	598
3804	11618	595
3805	11621	592
3806	11625	589
3807	11628	586
3808	11632	583
3809	11635	580
3810	11637	577
3811	11641	574
3812	11643	571
3813	11647	568
3814	11650	564
3815	11653	561
3816	11656	558
3817	11659	555
3818	11661	552
3819	11664	549
3820	11668	546
3821	11671	543
3822	11674	540
3823	11677	537
3824	11680	534
3825	11683	531
3826	11686	528
3827	11689	525
3828	11693	522
3829	11696	519
3830	11699	516
3831	11701	513
3832	11704	509
3833	11707	506
3834	11710	503
3835	11713	500
3836	11716	497
3837	11718	494
3838	11721	491
3839	11723	488
3840	11727	485
3841	11728	482
3842	11731	479
3843	11735	476
3844	11738	473
3845	11741	470
3846	11744	467
3847	11748	464
3848	11751	461
3849	11754	457
3850	11757	454
3851	11760	451
3852	11764	448
3853	11767	445
3854	11771	442
3855	11774	439
3856	11777	436
3857	11780	433
3858	11783	430
3859	11787	427
3860	11790	424
3861	11792	421
3862	11795	418
3863	11798	415
3864	11801	412
3865	11805	409
3866	11808	406
3867	11812	403
3868	11815	400
3869	11817	396
3870	11821	393
3871	11823	390
3872	11826	387
3873	11828	384
3874	11831	381
3875	11834	378
3876	11837	375
3877	11841	372
3878	11843	369
3879	11846	366
3880	11850	363
3881	11852	360
3882	11855	357
3883	11859	354
3884	11861	351
3885	11864	348
3886	11867	345
3887	11871	341
3888	11874	338
3889	11877	335
3890	11880	332
3891	11883	329
3892	11886	326
3893	11889	323
3894	11891	320
3895	11894	317
3896	11898	314
3897	11901	311
3898	11904	308
3899	11907	305
3900	11910	302
3901	11914	299
3902	11918	296
3903	11921	293
3904	11923	290
3905	11925	286
3906	11929	283
3907	11932	280
3908	11935	277
3909	11938	274
3910	11941	271
3911	11944	268
3912	11947	265
3913	11950	262
3914	11954	259
3915	11957	256
3916	11959	253
3917	11963	250
3918	11967	247
3919	11970	244
3920	11974	241
3921	11976	238
3922	11980	235
3923	11983	232
3924	11986	229
3925	11989	225
3926	11992	222
3927	11994	219
3928	11997	216
3929	12000	213
3930	12004	210
3931	12007	207
3932	12010	204
3933	12013	201
3934	12016	198
3935	12019	195
3936	12022	192
3937	12026	189
3938	12029	186
3939	12033	183
3940	12035	180
3941	12039	177
3942	12042	174
3943	12044	171
3944	12048	167
3945	12051	164
3946	12054	161
3947	12057	158
3948	12061	155
3949	12065	152
3950	12069	149
3951	12072	146
3952	12075	143
3953	12078	140
3954	12082	137
3955	12086	134
3956	12088	131
3957	12091	128
3958	12094	125
3959	12097	122
3960	12100	119
3961	12103	116
3962	12107	113
3963	12111	109
3964	12114	106
3965	12117	103
3966	12120	100
3967	12124	97
3968	12127	94
3969	12130	91
3970	12133	88
3971	12136	85
3972	12138	82
3973	12141	79
3974	12145	76
3975	12148	73
3976	12151	70
3977	12154	67
3978	12157	64
3979	12161	61
3980	12164	58
3981	12167	54
3982	12170	51
3983	12173	48
3984	12176	45
3985	12179	42
3986	12182	39
3987	12185	36
3988	12187	33
3989	12190	30
3990	12194	27
3991	12197	24
3992	12200	21
3993	12203	18
3994	12207	15
3995	12210	12
3996	12214	9
3997	12217	6
3998	12219	3
3999	12223	0
