iter	RMSE
3255	405.2850204
3256	405.2780335
3257	405.2708181
3258	405.1745013
3259	405.1596583
3260	405.1305703
3261	405.1168803
3262	405.1114575
3263	405.1008512
3264	405.0953121
3265	405.086623
3266	405.0762896
3267	405.0684024
3268	405.0615581
3269	405.0530995
3270	405.032942
3271	405.0282202
3272	405.0129809
3273	405.0083164
3274	404.9978037
3275	404.9709057
3276	404.9326268
3277	404.9204396
3278	404.9157745
3279	404.8544522
3280	404.8198742
3281	404.8171366
3282	404.8065781
3283	404.799019
3284	404.7897424
3285	404.7862782
3286	404.7451474
3287	404.7370105
3288	404.7152811
3289	404.7058724
3290	404.6933243
3291	404.6597147
3292	404.6378353
3293	404.6210826
3294	404.6125629
3295	404.6044889
3296	404.601062
3297	404.5792553
3298	404.5532875
3299	404.54114
3300	404.5257345
3301	404.4629009
3302	404.4560342
3303	404.4482297
3304	404.4382574
3305	404.4146905
3306	404.4056041
3307	404.3789311
3308	404.3711423
3309	404.3612255
3310	404.3457857
3311	404.3421606
3312	404.3384686
3313	404.3269889
3314	404.2935588
3315	404.2641335
3316	404.262275
3317	404.254021
3318	404.2501835
3319	404.245154
3320	404.2391432
3321	404.2338219
3322	404.2195635
3323	404.2106698
3324	404.1991511
3325	404.1876791
3326	404.1795371
3327	404.166832
3328	404.1417776
3329	404.1353355
3330	404.1153097
3331	404.1043553
3332	404.0726817
3333	404.0597991
3334	404.0511148
3335	404.0375839
3336	404.028384
3337	404.0186782
3338	404.0058378
3339	403.9686855
3340	403.8697504
3341	403.8627327
3342	403.8502803
3343	403.8412999
3344	403.8004006
3345	403.7993026
3346	403.7631023
3347	403.7348637
3348	403.7046226
3349	403.6992221
3350	403.6825243
3351	403.6808304
3352	403.671786
3353	403.5413158
3354	403.4823428
3355	403.467156
3356	403.4437394
3357	403.4396734
3358	403.4244044
3359	403.4091076
3360	403.3994088
3361	403.3750614
3362	403.3077029
3363	403.2908707
3364	403.2469295
3365	403.2289951
3366	403.2261355
3367	403.2040073
3368	403.1589534
3369	403.1271352
3370	403.1238269
3371	403.1208038
3372	403.1136926
3373	403.1079791
3374	403.1017144
3375	403.0726148
3376	403.0410878
3377	402.9439009
3378	402.9412089
3379	402.9344355
3380	402.9250109
3381	402.9215273
3382	402.9068761
3383	402.8950228
3384	402.8666166
3385	402.8581281
3386	402.837148
3387	402.8298048
3388	402.8245125
3389	402.748639
3390	402.7062743
3391	402.6604066
3392	402.6510974
3393	402.6258162
3394	402.6183948
3395	402.6171443
3396	402.6144503
3397	402.6115527
3398	402.5993117
3399	402.541431
3400	402.5044577
3401	402.4955021
3402	402.4768348
3403	402.4224111
3404	402.381624
3405	402.3797622
3406	402.3550581
3407	402.3501689
3408	402.3428439
3409	402.3325201
3410	402.3182656
3411	402.3100202
3412	402.2857748
3413	402.2824816
3414	402.2628004
3415	402.2548085
3416	402.1949729
3417	402.1760508
3418	402.1292221
3419	402.107414
3420	402.1023272
3421	402.0953174
3422	402.0871509
3423	402.0708446
3424	402.0641807
3425	402.0526839
3426	402.0007904
3427	401.9926782
3428	401.9617967
3429	401.9432255
3430	401.9000306
3431	401.8799536
3432	401.8431945
3433	401.8385778
3434	401.8184459
3435	401.8123716
3436	401.8069264
3437	401.7856681
3438	401.7710476
3439	401.7361472
3440	401.7207647
3441	401.7078141
3442	401.6829167
3443	401.6739352
3444	401.6685607
3445	401.6570297
3446	401.6522226
3447	401.648657
3448	401.6436186
3449	401.6215177
3450	401.6163211
3451	401.6054889
3452	401.5922695
3453	401.5684872
3454	401.5643107
3455	401.5463721
3456	401.5435185
3457	401.537339
3458	401.4916485
3459	401.4785913
3460	401.469962
3461	401.4619819
3462	401.3906356
3463	401.373461
3464	401.358507
3465	401.2881489
3466	401.2698051
3467	401.2342517
3468	401.1998669
3469	401.1795263
3470	401.1715883
3471	401.1536522
3472	401.1519463
3473	401.1193523
3474	401.1154606
3475	400.9947166
3476	400.9651215
3477	400.960677
3478	400.9391093
3479	400.867466
3480	400.8622662
3481	400.8528388
3482	400.838065
3483	400.7922646
3484	400.7826996
3485	400.7752228
3486	400.740146
3487	400.7389345
3488	400.7368824
3489	400.7238246
3490	400.7197221
3491	400.7069464
3492	400.6941287
3493	400.6885803
3494	400.6873667
3495	400.6610974
3496	400.6142429
3497	400.5472554
3498	400.5408108
3499	400.5029578
3500	400.4932334
3501	400.4870073
3502	400.4750601
3503	400.4006746
3504	400.3929812
3505	400.3896402
3506	400.3783332
3507	400.3685464
3508	400.3627075
3509	400.3571517
3510	400.3413326
3511	400.3367724
3512	400.3067121
3513	400.3043929
3514	400.2839315
3515	400.2560824
3516	400.2493595
3517	400.2351199
3518	400.232005
3519	400.2260245
3520	400.0975022
3521	400.0866327
3522	400.0569648
3523	400.0485411
3524	400.0327888
3525	400.0242508
3526	400.0209388
3527	400.0003619
3528	399.990041
3529	399.95969
3530	399.9158009
3531	399.8771655
3532	399.869778
3533	399.8605829
3534	399.8468825
3535	399.827941
3536	399.8144695
3537	399.804631
3538	399.7985381
3539	399.7778949
3540	399.766684
3541	399.7558445
3542	399.7450752
3543	399.7317297
3544	399.7262945
3545	399.7194201
3546	399.7141903
3547	399.7047753
3548	399.697269
3549	399.6925916
3550	399.6671565
3551	399.6300095
3552	399.6180806
3553	399.6065218
3554	399.603424
3555	399.5945523
3556	399.5885023
3557	399.5642342
3558	399.5498932
3559	399.5374893
3560	399.535527
3561	399.5247036
3562	399.5149553
3563	399.5066891
3564	399.5006576
3565	399.4710252
3566	399.4282312
3567	399.416825
3568	399.413313
3569	399.4069792
3570	399.3704967
3571	399.3664907
3572	399.3465432
3573	399.3411769
3574	399.3392273
3575	399.32706
3576	399.3194465
3577	399.3113703
3578	399.2879664
3579	399.2434757
3580	399.2326694
3581	399.2244419
3582	399.2219263
3583	399.2048394
3584	399.2002357
3585	399.1903756
3586	399.1674309
3587	399.1590338
3588	399.1583144
3589	399.151797
3590	399.1456237
3591	399.1402835
3592	399.1373984
3593	399.1340605
3594	399.1267619
3595	399.118198
3596	399.1020739
3597	399.0902189
3598	399.0656189
3599	399.0644577
3600	399.0563066
3601	399.033812
3602	399.0279034
3603	398.9997481
3604	398.9703743
3605	398.9607882
3606	398.9590457
3607	398.9481658
3608	398.9450983
3609	398.8911861
3610	398.7608097
3611	398.7371364
3612	398.7361899
3613	398.7299319
3614	398.7153261
3615	398.6825682
3616	398.6770013
3617	398.6615407
3618	398.6403392
3619	398.6302445
3620	398.6055129
3621	398.599589
3622	398.5913773
3623	398.576976
3624	398.5634069
3625	398.5549176
3626	398.5350659
3627	398.4038165
3628	398.3592669
3629	398.3436922
3630	398.3172659
3631	398.301151
3632	398.2620045
3633	398.2570589
3634	398.2476384
3635	398.2354959
3636	398.2069309
3637	398.202196
3638	398.201184
3639	398.1728179
3640	398.1668061
3641	398.1654786
3642	398.1578016
3643	398.1492274
3644	398.1458052
3645	398.1367606
3646	398.1246296
3647	398.1181266
3648	398.1103947
3649	398.1090609
3650	398.1019634
3651	398.093394
3652	398.0904706
3653	398.0845703
3654	398.0810773
3655	398.0778415
3656	398.0746424
3657	398.0324487
3658	398.0265856
3659	398.0235486
3660	398.0152374
3661	398.0097904
3662	398.0055817
3663	397.9918864
3664	397.9773311
3665	397.9730946
3666	397.9440167
3667	397.9419091
3668	397.9174883
3669	397.8846865
3670	397.857507
3671	397.8366438
3672	397.8161121
3673	397.8039856
3674	397.7854997
3675	397.7703024
3676	397.7602403
3677	397.7581991
3678	397.7554066
3679	397.6786528
3680	397.6629313
3681	397.6526786
3682	397.6315891
3683	397.6276463
3684	397.6189703
3685	397.6143187
3686	397.585786
3687	397.5752252
3688	397.5667063
3689	397.5548861
3690	397.5293046
3691	397.5230962
3692	397.5146866
3693	397.495408
3694	397.4463207
3695	397.4073022
3696	397.4042487
3697	397.4024297
3698	397.3695791
3699	397.3676561
3700	397.3579618
3701	397.3524396
3702	397.3415981
3703	397.3351749
3704	397.2867472
3705	397.2663538
3706	397.2498163
3707	397.2235184
3708	397.2212609
3709	397.2159277
3710	397.2112204
3711	397.2081391
3712	397.1994734
3713	397.1892334
3714	397.1805294
3715	397.1683595
3716	397.1611057
3717	397.1559744
3718	397.1510064
3719	397.1318195
3720	397.1287151
3721	397.1220839
3722	397.1098586
3723	397.1068164
3724	397.01426
3725	397.0098842
3726	396.899978
3727	396.8945391
3728	396.8829184
3729	396.8712527
3730	396.8555171
3731	396.8208623
3732	396.7912781
3733	396.7647063
3734	396.7543432
3735	396.6639926
3736	396.6582575
3737	396.6539564
3738	396.6489208
3739	396.6403466
3740	396.5991855
3741	396.5501239
3742	396.5307724
3743	396.5262217
3744	396.5125757
3745	396.505012
3746	396.5035827
3747	396.4943479
3748	396.4906303
3749	396.4842535
3750	396.4702597
3751	396.4623874
3752	396.4510479
3753	396.4434304
3754	396.4259318
3755	396.400361
3756	396.392566
3757	396.3915824
3758	396.3865441
3759	396.3543965
3760	396.3448767
3761	396.3415962
3762	396.3228936
3763	396.2313098
3764	396.229258
3765	396.2227556
3766	396.1876001
3767	396.0935965
3768	396.0694541
3769	396.0569282
3770	396.0551209
3771	396.0479838
3772	396.0049906
3773	395.9979064
3774	395.8976975
3775	395.8849853
3776	395.8622868
3777	395.8529801
3778	395.84592
3779	395.8314288
3780	395.8046213
3781	395.7929381
3782	395.7833885
3783	395.7777989
3784	395.770033
3785	395.7543785
3786	395.746193
3787	395.7418258
3788	395.7402134
3789	395.707627
3790	395.671875
3791	395.6701897
3792	395.6552063
3793	395.63734
3794	395.6165423
3795	395.6139393
3796	395.6070698
3797	395.5896354
3798	395.5776609
3799	395.5636586
3800	395.5379876
3801	395.5188958
3802	395.5138409
3803	395.4913664
3804	395.4892238
3805	395.469422
3806	395.4530003
3807	395.4426964
3808	395.4152404
3809	395.4113374
3810	395.3967097
3811	395.3858011
3812	395.382604
3813	395.3142986
3814	395.3122017
3815	395.2678246
3816	395.255772
3817	395.2520368
3818	395.2469987
3819	395.2403884
3820	395.228538
3821	395.2047151
3822	395.2010999
3823	395.1921357
3824	395.1705532
3825	395.1249224
3826	395.1138005
3827	395.0839377
3828	395.0718042
3829	395.0665042
3830	395.0514678
3831	395.0457643
3832	395.0181721
3833	395.0073642
3834	394.9933491
3835	394.9783765
3836	394.9730362
3837	394.9657533
3838	394.9233146
3839	394.9195957
3840	394.9078299
3841	394.905538
3842	394.9007153
3843	394.8774894
3844	394.8588722
3845	394.831838
3846	394.8154824
3847	394.7911202
3848	394.7743878
3849	394.7599123
3850	394.7561522
3851	394.7475135
3852	394.7145782
3853	394.662961
3854	394.6545329
3855	394.6427323
3856	394.6406647
3857	394.633903
3858	394.6124891
3859	394.6039099
3860	394.5999223
3861	394.5978859
3862	394.5603888
3863	394.5551695
3864	394.5465224
3865	394.5082511
3866	394.480046
3867	394.4704947
3868	394.4654373
3869	394.4584708
3870	394.4344726
3871	394.4245647
3872	394.4208429
3873	394.4176674
3874	394.4076068
3875	394.3395898
3876	394.3342573
3877	394.3298202
3878	394.2892555
3879	394.2657346
3880	394.2314776
3881	394.2297477
3882	394.2251408
3883	394.1808826
3884	394.1793038
3885	394.1709131
3886	394.1683456
3887	394.0811987
3888	394.065647
3889	394.0498503
3890	394.042997
3891	394.0370836
3892	394.0267154
3893	394.0126332
3894	394.011916
3895	393.9756312
3896	393.9676656
3897	393.9605896
3898	393.9422701
3899	393.9340159
3900	393.9246068
3901	393.8644004
3902	393.8533732
3903	393.8514306
3904	393.848792
3905	393.8453619
3906	393.8082536
3907	393.7984901
3908	393.7795542
3909	393.7721643
3910	393.6991838
3911	393.6909566
3912	393.6800582
3913	393.6765318
3914	393.6527435
3915	393.6393694
3916	393.6163329
3917	393.5805049
3918	393.5669114
3919	393.5599946
3920	393.5331115
3921	393.5311048
3922	393.4911254
3923	393.4847785
3924	393.4779346
3925	393.4720097
3926	393.4694197
3927	393.4548868
3928	393.4479002
3929	393.4368738
3930	393.4321975
3931	393.4259513
3932	393.4186696
3933	393.4044868
3934	393.3873393
3935	393.3844221
3936	393.379912
3937	393.376192
3938	393.3358581
3939	393.3015745
3940	393.2956944
3941	393.2770246
3942	393.271077
3943	393.2628815
3944	393.1752161
3945	393.1659055
3946	393.1538596
3947	393.1421594
3948	393.1273889
3949	393.0217771
3950	392.991729
3951	392.9850791
3952	392.9747931
3953	392.9656564
3954	392.9331359
3955	392.9203379
3956	392.9183391
3957	392.9124695
3958	392.9075464
3959	392.8857131
3960	392.8562473
3961	392.8488158
3962	392.7938029
3963	392.7783943
3964	392.776508
3965	392.7703728
3966	392.718882
3967	392.7096176
3968	392.6997578
3969	392.6885508
3970	392.6854972
3971	392.6808737
3972	392.677859
3973	392.6727214
3974	392.6691412
3975	392.656796
3976	392.6520998
3977	392.6324803
3978	392.6088736
3979	392.50281
3980	392.4950027
3981	392.4235108
3982	392.4150559
3983	392.4081705
3984	392.3963088
3985	392.3935722
3986	392.3906849
3987	392.371396
3988	392.3683433
3989	392.3629591
3990	392.3540759
3991	392.3479837
3992	392.3322966
3993	392.3214071
3994	392.3159128
3995	392.3098229
3996	392.2765658
3997	392.2623605
3998	392.2562646
3999	392.2476723
